review_id,user_id,business_id,stars,suspicious_score_v2,hybrid_score,hybrid_label,agentic_action
n7f8d2y5OaaEFzWWFXwtPQ,W9h1ufjEzDp7THyAqRw65g,IVc23uY-36WUNYoIbz42Fg,5,1,0.5,0,No action
QZTn1Bo8RQPRPUHKlmdGow,EKwGhgLrM18ErVKKeYE2UA,RC11zxI3ZW2UPFeXpGofdA,5,1,0.5,0,No action
w2kuRh5OWLWN2X7UH6wvng,nWw6phGGdMXCctDV_DK3IQ,gfhO1Q1c7QCigu7waVpeSg,4,0,0.0,0,No action
S2Kk-p65zfPZibQfe-JvBA,V8TuNMIpbDQUHyHdGmm-Qw,qNoNkF1yJctEs3t40VkX4w,3,1,0.5,0,No action
n4I-pdVv7Ayk9Kzzkxfo8g,LvGC0do89uWKWbNrqFFwHA,cLojUtqkFpVIHFEvA_5Atw,5,1,0.5,0,No action
FHuXMFd6ErgSikXn_3hdzA,xVTY2s588zm4bJiaZZU8CA,VbXy3tH5RAu7HjT7VeMMgA,4,1,0.5,0,No action
Txbs-Iynall0qrAOmtOTmA,PS0lCxjGNeUrKxYSdpW-Aw,oCA2OZcd_Jo_ggVmUx3WVw,3,1,0.5,0,No action
4wwVZbI6xP5z_wT5MoA8_Q,1SoSqWcWZINy1mvdTdTvNA,XNSito__Fne14TXU0vz1Qw,5,2,1.5,2,Hide review & alert moderator
fEiyeO9DK0KWYzpltpKPSg,6T8fwmZaxSJ4qjrGvlasOg,BESmH-lmMm34_EefL8X9fQ,5,2,1.5,2,Hide review & alert moderator
_487iYm3mxZACs4Z_Rxirw,A6CQFZCXLxkxiuXlimB0zw,c83U8KeaK10Qm9opPqf0Cg,5,1,0.5,0,No action
lUJWQU0vpA8q33vx3sqp4Q,AkmuMAICsEjMVkTa4QPhyw,IGrp61aiyR-PtL581brrcg,4,0,0.0,0,No action
xFwgknnuB4HWQXpQMI8zJw,US3AZyMVZJxg_3Tzs4xoEA,gV2APG0WE-pqR8i-ZBTDew,3,1,0.5,0,No action
1kGLbhVGT1UPEhuOTFxAoQ,TCLluVVoGGHBQNIMSrVXJA,d83_qJwcOYOojQsapu1Z4A,5,2,1.5,2,Hide review & alert moderator
G3YTmOgMHdNLeDi6ryd_sw,Bc2UjSePEGvqSdHvz2HKGA,XWvht_1ZLdK7EHJ3jo4q0g,5,1,0.5,0,No action
syDq3fN2s1F5BBWlHL73Lw,hFG1Lira7tL_PElq6bdAAw,#NAME?,5,1,0.5,0,No action
VXcc8cQybJEhtjR55Ahiew,jKg43xVpvtcGrJruTbt77A,jSRPuytD6HuRUDzxnQpvBQ,5,2,1.5,2,Hide review & alert moderator
ZBbtCim9tCRe12Bk0Wd5Yw,cfG9CzzrOchbD_PeKAWiNg,YvQKDmSQqs-R7vPEWV2EiA,2,1,0.5,0,No action
nJLacp_9zDBMl9CvmLJ-PQ,Gwzz8Z8-Xdfsum3aBOI9bw,iNvY0zAlaD_ye7Z6rHu-Ug,4,1,0.5,0,No action
kYH4Pdai3mvWMgSaxdkrQQ,AIJffk467kHfAE8SDq3nxQ,GZ8KctCJxGzYZ7aAdapprg,1,1,0.5,0,No action
fWb1J5cbxOX9VQwuateWNA,sG3_fRCEROn0-9TzlawdlA,PwxvN0SnAGPdqXdNEYVT3g,4,0,0.0,0,No action
htTKwIxZjEthQsJzPiSbiQ,YweXL7KPvt0sCc0kdheXqg,RQWliUrWic_b5FZEj3JThQ,1,1,0.5,0,No action
I0FMku71jcaIRqZKqhHNAg,_FbZ1gXZL349iiz5D8gz2Q,L7i9j66ph3Uz5i56OXIICg,3,1,0.5,0,No action
u6K8yVFxf1DlrgOG3L7v4w,JiSt1mjxvz-nTYHk3A2vbg,WNy1uzcmm_UHmTyR--o5IA,5,1,0.5,0,No action
QwO8t8GRnnaotu4Tyqge0w,gEnU4BqTK-4abqYl_Ljjfg,dZb1V8knqTUT1o-NKZAl1Q,5,1,0.5,0,No action
V-MMwDZ7GcxAsiIDqW7tpw,p7dvahRPZIWL7T6pFA_0dg,Xh7lpLo9TxodWgV5VdWeiA,3,0,0.0,0,No action
ssxtRkC4mLcnxgdmbk7Z9A,VBEbhE0ISjg6xowGNiGmgQ,cN6aBxe2mQvrQlzk26LyRQ,4,0,0.0,0,No action
xa58vx5XpKtWWX0ECNvcSA,WeYFVTBNYF1s6FzIv1F0Lg,QnAzW6KMSciUcuJ20oI3Bw,5,4,2.5,2,Hide review & alert moderator
G2Ahsc-1wle3uJ4B1Fv1aw,MtX0WZ4bqMfFuYvtupgRqg,tdcjXyFLMKAsvRhURNOkCg,5,1,0.5,0,No action
sX_3z-bk_rzg8ZYwAJ3Reg,oJFtaqTm4iAbyDlfErusPg,SkNUbFJiJtbZjY-S_S0u7g,5,1,0.5,0,No action
dPMSkbChmrUrGIviwHuLZw,5E193w76Qlhoi1gkyakW2A,45puCRQ6Vh_IIAy7kkfFDQ,2,1,0.5,0,No action
KgXMVdK6NEMtwKSWSLxjqw,2IaQQuZtbZKhOcNwYJOVuQ,CBwfqbMvp-_l9Klx1wra2Q,5,2,1.5,2,Hide review & alert moderator
Xp1lHfEkymPCCIkBiJ6SYg,OQMOgqS1NFIyAW4i66iDYA,r0cKkJSTFXuGhBu5823NCQ,5,1,0.5,0,No action
b5Sw9Ayk9-n1WizPMINxEw,yNVGe_z9hHxbvpa2Ns2JIg,gWQlTK3o29rZGlw2YLUnhA,5,1,0.5,0,No action
tS7Q1WBuRtK78L5dykXykw,4gIi4L7e870qFbnRemaoBA,xfk9eY8gmwn8qsbyd-W6lQ,4,1,0.5,0,No action
KcJf5J1PpNRMmXFnYE88HQ,krOd6-nWhQTczGwR8gtwiQ,46xWJ6rKZxnrSLWro6EOlA,4,1,0.5,0,No action
s7R8lUXWIoNVsgpRSK9qjw,Y2FcksTOoJWzq0Nf_sOwSw,_A4zWsLoLbjozEJYHLDx0Q,4,1,0.5,0,No action
me1klmvQmdXtVkr1XuYL_g,DLMtzSl1Z9-0LCzsvs4Qcw,WNy1uzcmm_UHmTyR--o5IA,5,1,0.5,0,No action
9AeVfMre2OPCfR70i9pWBQ,aPGD0yNHYpFj0NH-ZUkMpg,XkNQVTkCEzBrq7OlRHI11Q,3,0,0.0,0,No action
mY_UUBJY5GWxLmRYh4Lc4g,FbExpUiiAP6NiebgsN8zzw,eGevCRobYnA_HSj60sEWvQ,4,1,0.5,0,No action
rNQxXMe3NMXiP7pkMg4SKw,xA57BEqYJSCYV1UsZexSjw,3oZcTGb_oDHGwZFiP-7kxQ,4,1,0.5,0,No action
Y9D0cHkxYrpfftEft0Pkjg,ARe8Nr_YehB2ubsGJhZ-hg,RLjA7TBXJfyqDfPuVCcrtQ,3,0,0.0,0,No action
tkvCPr0_DeBZXd_vndvUGw,bvYk98zUE61KoWifshskpw,Trar_9cFAj6wXiXfKfEqZA,5,1,0.5,0,No action
erbfYEbSAN8VTFGPccX2iA,rnV_UEaLHRH_WFbJQmDwWg,gXkv89nyNlFyrEdblB3MKw,1,1,0.5,0,No action
472IobW-7RL_XbY5Lvt_FA,ytr46wNbedr8-iqSZngl8g,Zg-C1aYcoR2L5OIrA01MkQ,3,0,0.0,0,No action
6sJvjJXQtjJSjl65LEXEZQ,O0B1CSVV8HQBN2ruLKckdg,t30AlUH_aankqRnsJ0wxpg,5,1,0.5,0,No action
WAt-KGkRrvH3shNa6UxbZA,zqfNAOCE1s_z-21Qs1wdeQ,8qrICL2tS2Rq7b5gxUdQwQ,5,4,2.5,2,Hide review & alert moderator
cx5hOockrnlbCMDpQ6_ZGA,_RtZvDI6yQ2_NJDxm0aQAQ,I4pSBXlKdR6assqRdVjtMg,1,1,0.5,0,No action
X4gglhD52hxC7Xyc80WMLQ,dT5JHk1aJQhOty1kwTitHA,iNvY0zAlaD_ye7Z6rHu-Ug,4,0,0.0,0,No action
BszCQJ1EQKoifMKZ2Wnmlg,oVEbr2jtirosJIenFkWenw,onwUqByAIhtkyJsEITV5lQ,2,1,0.5,0,No action
I35ctfDb1kmPmb2dRyqnBA,SHWFXq2xACjJUuoPAvztAA,hkKvb6oXxn8ygoP5fFln1g,5,1,0.5,0,No action
gagVakEXSO-J6mw4DEZAdA,saNCRlGYQEBkgpvalJsvRw,ntN85eu27C04nwyPa8IHtw,5,2,1.5,2,Hide review & alert moderator
rJeU7P4h9fQdGlMeHxcf6Q,0CMz8YaO3f8xu4KqQgKb9Q,qK71R41F3DX1uGGErUcJkQ,5,1,0.505,0,No action
ARQ2vrTqImZw4UAkp4rJ8Q,KYCW5xpBif5eqt-jvIHTdw,Eq3gzgiRIGYtubbZw1mDlQ,5,1,0.5,0,No action
NXCEqBrbwMvrsCY9Huidxw,Rr1q5BfuV9u6sJX98aOgCw,EmlgWjs1ZzZEpDjZCSPLmw,2,0,0.0,0,No action
L-xYMmidVKfL5y018ny8FA,-Hv0mbeVlO2nB-6cYcfFMg,K845ZDttFfx99zQ-0aE2tA,1,1,0.5,0,No action
GoRNaB9k62cUlZ3ovQ_2Ww,n3l3CunViKHCe7b6iWApEA,mxrXVZWc6PWk81gvOVNOUw,3,1,0.5,0,No action
0EgVmQd8WALubRXahlFLpw,qaAmAU9T_t84UDGiBI98sw,VVeogjZya58oiTxK7qUjAQ,4,0,0.0,0,No action
oQiCtjVJK5u3zXC_auSp4g,5bs9-7Fwjuv4HiQNFVZTEw,JokKtdXU7zXHcr20Lrk29A,5,2,1.5,2,Hide review & alert moderator
OevE_jMROphOA940QOPivg,ZLrgVN95FOY8qptME4G9nA,zyYRWnimLbQt9aCCI_2MZw,5,2,1.5,2,Hide review & alert moderator
pa7NYMNB-e98aJg-91gxfg,D2NKLp8yrK-49RKslrOnpw,hBHkHYOk_E-6EgObC6MTdQ,3,0,0.0,0,No action
TfI2Q-lrcBLYo4YciFWx9g,HPzapqMz5oTL1MUPs4tAfg,ggKTLa0xVz-WGBGatscMBQ,1,1,0.5,0,No action
e4DLPi8AEI_HAjEK0n46kQ,ZZpXfbQn0nU22OGDW15TRA,o9nCXNC14VScabiy2bftgw,4,1,0.5,0,No action
EwTLOQk1GNiXAGl9WjcDvA,YCaqPOlG6CfKOSXUGAKicA,niPFXq4r2mc0zFlOpWV3Eg,3,1,0.5,0,No action
nUAtBULof5YtZXQWjzEEKw,UjElHRjwqj3-QLgy0z48fg,3n9mSKySEv3G03YjcU-YOQ,5,1,0.5,0,No action
nOO3ucT1scy031sCbTuN_A,#NAME?,rua7dvP6-SUXL4N8RTY--A,2,1,0.5,0,No action
XYzSMX4Zzag9q_1t5fuOAw,xox0n6mXqq9i4NoGGxOGUA,Zx8_4zKdDBSO3qGrkukBIA,4,1,0.5,0,No action
E_6lHC4oB-yqD9106HCMMA,EKFQtd5q66Jn6LQjmTRLdQ,C51OyHyQUZfGom7Rb5FV8A,4,1,0.5,0,No action
hzdVypwYzY5hMO3i8JCU_w,JffajLV-Dnn-eGYgdXDxFg,WGtu9DDt6evtT_IOZ6tNBw,4,0,0.0,0,No action
v_uMZHsFWGas9mUCROXvsQ,EuRIgGoJ-mu7doYW0d5yFA,JMZfcwARQ68n7GGsqmtdaA,4,0,0.0,0,No action
DcOePbE5pnUnepRvJ6o8HQ,9b53hBDMyNdgwAFce9h6bQ,T5HYqRADhAL6VPRAacz74Q,5,2,1.5,2,Hide review & alert moderator
wG-5lF0FGSII6WUj5z-TOw,kVYRVCTyN6kb-HqNOhWDDg,F_sbmpkcdHh5IXwaNLtCMw,3,1,0.5,0,No action
SV-4U14VPYsKS4cQ45gxFw,QHWGKJlwpchGsEURbbSDKw,-5rFC4EVrT-v8g1PSEf6Xg,5,2,1.5,2,Hide review & alert moderator
IP5jsaclVaQGGL-a5w5wTA,kp1JDSgCapsBAve4Wd7yZQ,fATj2lCnnjw2GHH4iL0TIQ,5,2,1.5,2,Hide review & alert moderator
QDmPt-z1B4eKpAI94IwcJg,t9dSBPONLTj7dpTsd1sJnQ,uR2aNW75R4oYs9w7aw-_kQ,4,1,0.5,0,No action
rYnCTUc8tONR8YFAkOQfeA,gGNAr-cmCQUgA9B0QjVqAg,OFBJtqWGSx6n6CchtVmoRw,4,0,0.0,0,No action
eSTsL8M6AZs5_upE4YikVQ,Gt0tpFILcaTKZ27-pafRzw,3ic0B872Tql7dwO4YRTDCw,5,2,1.5,2,Hide review & alert moderator
IzlVs3_HZ3CMyL65tq00gQ,7aQvAhgpdXqkTQEp8b8Szw,pQ3kRVmttsV1bHxuTf7TAg,4,0,0.0,0,No action
z_25idy29nlCXv5id_nRlw,sLuaWOJNALukrThYzqovzA,6imLt53br7SJ3av07jjH7w,3,1,0.5,0,No action
N6SzZLBcSadEMOcXxbPJeg,J-JKiitpCAghyt6vt0qGtw,s-52LFeqr9ZJZyH8nIBG5A,2,0,0.0,0,No action
yBdRby6KNj8ILxjrg-0Zvw,gkVupbASJchEKczvnj5U3g,d3MxUXS1b6U2P_gGuCO1-A,5,1,0.5,0,No action
5GkFWeBdifcicDtyc4XjOQ,DtTuVmtooVyMnGhwPrzLww,EAMPV2fgs9cU21MXOgv3Ig,3,0,0.0,0,No action
mwycDGfMqx5WcP5B5_SFpg,w_hcSjqLeSZQL9Rx1UP-Tw,xEg0-xrQywU5K-WQO7cy0w,4,0,0.0,0,No action
OM5Tqn8BFSNC92SIhFNgzw,g4uw_h8-3HKyZm6jES85eg,nWJ55k8utQHrDqT_n7nYTg,5,2,1.5,2,Hide review & alert moderator
6bKPk5bXWhfthPXf_TsIaw,WRY-wk7t2u7xxrIwWbQu0w,sNuyncpQdcvfEpfZS-3Yew,4,0,0.0,0,No action
l2evqKZLWTgTh8kDBiw00w,8EefXq-OSIKSqzyrpDNJMw,w7SrsFV4FL04bhQr-B6-4w,2,1,0.5,0,No action
dz86iwnTvxiZJ2IImOZ9XQ,90a6z--_CUrl84aCzZyPsg,KwGQqUCpHHhOhVqyOL2QTA,2,0,0.0,0,No action
wlCFmI4CWmLOMfs2oBrLtQ,wj53JTTIld0AjIolfg9v2Q,gFJtzwGmDTABRwL2F8GsSw,5,1,0.5,0,No action
SG71yfnn3XkQ_UrplbE6HQ,FBnMnm-1YbcJynWD4Wi28A,Rga1ZkAyy-mFQmICQ2akVw,5,1,0.5,0,No action
k7ekJEQuMt3xL_KshZz-GQ,b48NAHm3R12f7nRJXHVnCw,L19_1cG2ALVjdBQ456h26A,2,1,0.5,0,No action
q6ZibtwgjaxmCHTR3fZdfQ,APLIPfq1Rf8QyhHHk2uAyA,O5Qf0CfbIG6r-g55KO7TQw,3,0,0.0,0,No action
xCa9A2FhTlilkemseYNF8w,U8ayzBXrBzgjdrCYOzwNOg,-4A5xmN21zi_TXnUESauUQ,5,1,0.5,0,No action
f5Nkgg5Drd6fJyoZA5mkIA,NSu-sX5ZAcnWN5Sy0QDohg,lBRCMN7wNn-BKUsaOXJRow,5,2,1.5,2,Hide review & alert moderator
JUabJh22w70BKsInPMSErA,1S7XdhbZWR17Wy4TBsIzaw,ssmiBFaHbH_k97GsuQCOIw,4,0,0.0,0,No action
RX0WZ_hWkpdPJr4C1S8c_Q,KXoRjWfTxPT6LFkOdK6ovQ,BRnnFoWl3iFydC5TwuGwgw,4,0,0.0,0,No action
NjY70W7-PXG04WK-TX670w,t3qsjX7YCa3z0vO8mODmQQ,mAMeCLoTQUf3Zb808deTYg,4,1,0.5,0,No action
Et1Z9pFIo-k-20fHcraCTw,qaKzkFaZtqWIXCGQ-GStQw,YQ19y3LYgmAHfgNFa01vyA,4,1,0.5,0,No action
nQDYgw9sVtvBzgav3E4ZDA,ZUx-B52hGRhmeUDVukmjrg,c0RSs2KYK5Y-ZlSrNq9LyA,4,0,0.0,0,No action
nHuVrrxq2NNsJBLudLRtGg,8V1itryD-OFPou8qE3d90g,eJpr6Ks8pr4bmvDVPTN-Xg,5,1,0.5,0,No action
LKURql-RV7IWuHmUiQujwQ,bmjmYa_CpKcqS_8YV9v7OQ,28ycqW56i70yM_C0ejNv9w,5,2,1.5,2,Hide review & alert moderator
eIaf4VpOnOlFMYfI4ulp8w,KLekdmo4FdNnP0huUhzZNw,TdNIQQcfslKjkey4-yAlKg,3,0,0.0,0,No action
tMFDbi8H7uqCdr9hArxz4g,9FbgqZ5u9WTLAs28nNafIQ,7YYD_agS3Kb2sAx9JPkQEw,4,0,0.0,0,No action
fzsuDEbbifz8kstKT_c7pg,BVZ7iTR_nI3jzdQidze1UQ,#NAME?,1,1,0.5,0,No action
JFAV_ng9h2a296a5BDB6KA,r6W1RK67Gmfts4HUacNsBQ,Bjt3rB73dvSDe1XEPEWc6w,1,2,1.5,2,Hide review & alert moderator
khNnDoD5rGttqTza9KxvZg,U_fAIe7CUaGMejwSdNvMgw,oxsCvEkQNNIbOPDt_QK_0A,5,2,1.5,2,Hide review & alert moderator
d_IcD1Ho5uZaV6e0A02nNQ,XmpqbfSu9X7mjwJGUXTrAQ,-cKWUXE-16M1R15UOt6sqQ,1,2,1.5,2,Hide review & alert moderator
Y1nLxoOeJkilWWnzUEIvJw,DfJ8B8T1fgNA6_ZT-aeUlQ,bjUc31sxZIda_Zmo5CVk7A,5,2,1.5,2,Hide review & alert moderator
eg2F4JgZ3kUEU-taW1gBGA,P2kVk4cIWyK4e4h14RhK-Q,svxvY11GxtzPDzDef7igZw,2,0,0.0,0,No action
0VXwF7zflsgdAdPKBxC2Qg,hO4UkN8RniS204O1PdxoBg,9VZ_imQjvgtpt3k6W6AQ_A,4,0,0.0,0,No action
yXYkLGX052_OGbgffAw5Zg,F0ecO_eKomXZN1iGr0K7pw,ugroYjkJa2C68lVymfd2Zw,2,0,0.0,0,No action
a0n3pnYyVb_7z_xncoI7rQ,QQltfvEq-YYN7roLQarVsg,IVc23uY-36WUNYoIbz42Fg,4,0,0.0,0,No action
HXEYXZXPqUdlErQgckfHUQ,iC7NVBmkzRl4rKEU5MWS0A,5VMajxduxfLPSyQkVFKESg,5,1,0.5,0,No action
Y-rWOJDgKUmOGaKe1Hz5uQ,QGzRZoWOM1PN6oIYFDnfgA,ETg80zdzuBm7gBfW3UoMIw,2,1,0.5,0,No action
Dp99ci5IrwLkEflMEfguIQ,XqMkm-DD9VsdcKx2YVGhSA,JvJjaTJCyUGu5SDpoJWvZg,4,0,0.0,0,No action
kZkQhOEj0OTdfNvjO43J9g,Qe_1COeOqBrCQ4IhLw9Glw,JokKtdXU7zXHcr20Lrk29A,4,0,0.0,0,No action
xDAgYumh0O51n8uqj5o7sA,hdARWhh0Jar1Ht-5jQ4OHw,1NZLxU5WvB5roPFzneAlLw,1,1,0.5,0,No action
IdOyH6WqsEiL2DS8gcYHUw,lHhUQlEu8ZFW6fyu2rwBBQ,PqJwKYHU_eHjw0q0NlULJw,5,1,0.5,0,No action
8QyLabJblJJQRx1Uqmgsvw,nYa0GRbjizzzKoVOm9-lsQ,45Vj6a0LX4B2a7loTJyb4g,4,0,0.0,0,No action
nko0r0v1b9Hz6oaf3_h4og,mu6AXWXmUiE2FVw_pYxHdA,d7V3ykQHqChv0KtXEanKLw,5,1,0.5,0,No action
NrO91IZlcqnYIn5tYWTU3Q,wvcirVJVFhEnEYi8dRu5Ww,uKSX1n1RoAzGq4bV8GPHVg,5,2,1.5,2,Hide review & alert moderator
_sBjoWMQk-XavBoj6mSJlA,Y2-KtEL3k8Ai5gLzeIRX9w,NH67MdKaFGNcP-dlu56pyw,1,1,0.5,0,No action
6iL6Gvd6NRLYt1wFHmb9Pg,_N-DeS909pOyryxC0mMAjw,TbaAnzOTX2-boTbAp3e8Qw,4,1,0.5,0,No action
pAaJ34JLxxhjke_ADS6GCw,9b5TY9v0-RibDNYUDqvDmA,ntN85eu27C04nwyPa8IHtw,3,1,0.5,0,No action
umXCp4bCpuVIlTI-JXn__A,muU7S-YE8D3FM5KgxOtFCw,TgxDGx7L_JICWbuBUCGVqw,5,2,1.5,2,Hide review & alert moderator
kVbIIUZMzOtTOY9hmP61Lw,zLZZpwBNB8hWson5dKXEtg,Y-9dJvw-J2d9QKfuL7mKgA,4,0,0.0,0,No action
Q_NthMZZyNLvh7EfwkCtZg,YwqIbMiSF_pb8acInMVfqw,iV7D7fHKb-bF9fCL_bEMtA,1,1,0.5,0,No action
jBIm1ZV2-z0jsxfviLPLEQ,jrY1RfNRtKsva2diyWyv6w,LBskB7ACUPV8xxjBPKnxmA,3,0,0.0,0,No action
4gElVx0ozu6OLz47Dcz4Bg,GeGDZ02UfARKBRl7LqKZuA,xmjv8g356v8Qo55ICjG8rg,5,1,0.5,0,No action
89ZZ3F8-Eh6F4I2_2RwugA,Yk37VAp452K7FwHWd1rrQw,dZb_-YeZGUWlYNd-nOXRYg,4,0,0.005,0,No action
EN-_Qk792URNcoK4NFQQZg,swJ6rmmGx4DCxosDfKTElw,x7M9x4AqyC-oYk0rajrOWw,3,1,0.5,0,No action
kGD9t1oKiTl8k9CkgjDYTQ,bKkoPvsgZje0p9uvUGSnFg,1NZLxU5WvB5roPFzneAlLw,5,2,1.5,2,Hide review & alert moderator
EyWncY5l3mARzhoueTDHiw,qrX3s0BfiHQTH_gmnyysjw,nlFlIeziD-4nNUF2B337Yw,3,0,0.0,0,No action
cjpHzoaKptS16gaVQcHupQ,UsULgP4bKA8RMzs8dQzcsA,2czw5PzfPo20KlZLl3hOXA,4,0,0.0,0,No action
Y1WP45Y9N0NBwgmMw5PHKA,Oq5CYkB4dQE_wmPgHu51bg,K8pM6qQdYu5h6buRE1-_sw,4,0,0.0,0,No action
k1wsoD_NPC7VvIMW8q5CPA,99soVZ-moXRSatBocoramg,rhf8H7KZsMHRAprI5-D3sQ,5,1,0.5,0,No action
IkB8WQbZH5G8Jsk2UCjchg,7zDqr2I0-xpw9HF5Ha54cA,xM5F0cLAlKWoB8rOgt5ZOw,4,1,0.5,0,No action
A-5Pgc4g90l0H28_5VSLsg,19BunjXk7zhd811rF42U7w,no_FXjscklz1SEzM_XnVgw,4,0,0.0,0,No action
13gX_n_cltqukRUFkecuhw,m2T71nxPgzrmXi-cKE3U2w,#NAME?,3,1,0.5,0,No action
FeqsXONHeUPkBSuQ13qHVg,CEEIQq93JO8aSRx25wir9g,ImghNwml8N-ncAqhXe00hg,5,1,0.5,0,No action
jkKs8L_RM_mPCN1iapMKlg,QjThuzpa1Urs89sC3vhuCA,28ycqW56i70yM_C0ejNv9w,4,1,0.5,0,No action
TO9qLQS6OS-oejH-mAXYpQ,JEjzUX-9ZjZl0nXs6kgc6w,jqZKv-7F54guDLalXEjHxg,2,0,0.0,0,No action
2wpN3o5dDP0PnzbIYHg7GQ,C3VpWgCsdwyYs6Xoy1JcJQ,0nGjXTpUtpIJl10PL0eBGg,4,1,0.5,0,No action
JvP-DjOdMZzihX8YMDar1Q,740We6l5ENHvwTbUPX-g5A,hW0Ne_HTHEAgGF1rAdmR-g,1,1,0.5,0,No action
72WxVb_pMw0-xe1othMG5Q,sUTQfzzxxc2c3g6cFH19pQ,UVEnZjATEGkKLFdzV_dTvA,5,2,1.5,2,Hide review & alert moderator
RoY992mnw-IXLUXLQ3RG-A,scxmg3Pu_jjpXSyFWH8-Cg,X5QTGpPfqXFtmtizsGAksw,4,1,0.5,0,No action
DzFM5PU1lahcbNeNfW1Ibg,nIAVUDO8VeLIlFH3RMu6SQ,8ZwO9VuLDWJOXmtAdc7LXQ,5,1,0.5,0,No action
eYCFfbbZ62Bsod8Ip6B6Jg,paFAm3Ym7rls7vilYXM55g,PEHJjxdw11TGFma9Zhz3ng,4,1,0.5,0,No action
TKvWAVGRH7EnEx64ayBRww,MIFdtqqbw3bw4YRf88GFQQ,s685YHkO3lcId41bjp5KOw,3,1,0.5,0,No action
UkN_tB1mKzVst5rWFX6iQg,gcyEUr4DXcbjnGRAWFtfAQ,OllL0G9Kh_k1lx-2vrFDXQ,3,1,0.5,0,No action
970d7neRyoMo3HBxx84zVA,nx2PS25Qe3MCEFUdO_XOtw,C1tH3sEQra33EOTk56Eu1Q,5,1,0.5,0,No action
RVH6XOqU5CboDRPaUW-Z9Q,dnfdifcm5krZlJWlZtdu7g,LfKPiwth-lGmCKTxlDoV9g,5,1,0.5,0,No action
Un0SU5J4GyIm9cJ3twT42g,H5Awp19K54wIct2Oyp170w,Yiw1ml0XVBDIQBTLXHNGmQ,1,1,0.5,0,No action
tD_iJjhVjV4EKnFNi-y0jA,mk57018kISC-jSaSu1zSsA,corPOxxIBRJ7DSpryYvorw,4,1,0.5,0,No action
2UNmP0KzzmpHJ9qHCWUhcw,FkOXrb1yaDsM0NQImdvnxw,iqLVYrsX25XUZqjRjvbYfg,5,1,0.5,0,No action
BXcogMpqe8Gg4pHLWOKncg,kyo2XtO9-H6IJ3zmvqPClQ,Q2FaJ3zB6ZuGgvqUqhdc_w,4,1,0.5,0,No action
MdBWkUUw1A_pHlICB_aPZQ,P2kVk4cIWyK4e4h14RhK-Q,qgJZUKNVY-LbGKk6XEP3JA,3,0,0.0,0,No action
Rc6deYO8GYdUjqhqAs9wKg,m3dRCU88YU9_GawEqX4gBw,l5vzFaqSjvxZiRn0MJeKkg,4,1,0.5,0,No action
sAp3fDmYX4ieZEaaVrRQLg,6fQc4fxb9tE7397B-AS_Og,X7FAAKkwOwaUUpR8QPChyw,4,0,0.0,0,No action
ULljARpbJfCnesJMeNNa0g,v3SfhJicbO7qdXxgY2gRLw,KO9CpaSPOoqm0iCWm5scmg,4,0,0.0,0,No action
dXcx7FyIAXiLT6u1uAy8ow,h7v_M_0-YVpSVZ2WD7FpAA,TfTlOE6h9E9o34dEkw9L_w,4,1,0.5,0,No action
hAL9SyuYqYfDoJYccUcK_A,V0r_ncTQawicaHAc8TCb4A,Oxgiv8PVn4RXth_bHSbB7A,4,0,0.0,0,No action
TtHwbtvtkZQjs_iY75vh-w,_8jEwH_N-hUXIG6X11H2VQ,dsMvINhoQbIQgSRTBv2B6g,4,1,0.5,0,No action
TR7dLYpW53_RdwBN50Ck4g,9SZBVZ-mxebOVa1BlWFtWw,LHzVPddSPzMECho55zCf0Q,5,2,1.5,2,Hide review & alert moderator
otWxlRqjeVYUOD7XndefDw,YL8SKv-pwx-Wj9cwGYrn3g,bzDs0u8I-z231QVdIQWkrA,3,0,0.0,0,No action
cHSfL7eHpZa1fJrvUv7cOA,#NAME?,V5QdxePG-pGPXVPHSLLM9A,4,1,0.5,0,No action
tZsoQrO0gxYr7OCaevDJFg,q0KigjVBtb6dfRjX3QJbsQ,#NAME?,5,1,0.5,0,No action
sNGiyLGXukTvlrZbJjhjxA,Syc4pbEkL3bbzjO4X4HhQw,Vx7-xbazum3dgo3Qj3i4pQ,5,1,0.5,0,No action
GxEobraJn13J15wQ0RGWxA,XJAtcMnQ1O7jTuFz3Kbpsg,S8O3BoCDEK-te8U-0IvZog,5,2,1.5,2,Hide review & alert moderator
aiJToneeHooi67KvmQ1vug,kRH3HttbiNoD-BgomNVVtA,rIonUa02zMz_ki8eF-Adug,2,0,0.0,0,No action
i3xPmdqIhhlnM91_KBT9lA,F1z0661Q9JIOMugXvrL12g,kBF7JSs3VGdjjcf46vk4nw,4,3,2.0,1,Flag for manual review
g1Mp7ozhu4HwZDYanxUZCQ,HZeFzs42f0iGaA-sP_hUnA,yeLq-452CkaKw1ynn0nRNw,4,0,0.0,0,No action
dlan_R8mUu-Y1gLdgaVKBg,cJNvYzqahf3gEM3OV45QdA,nRO4tRwimU12hg7Cnz__iA,4,0,0.0,0,No action
CJHMqadKEgoDnKo-KaIbzQ,GlVIC6S7gs2MgWp89oDu7Q,YEQkTCmphjr6XKPh4m93AQ,5,2,1.5,2,Hide review & alert moderator
xbvvOizpHzERSTxQXPqjkg,TroANF3f2PuYeVfSItxxaw,N1xMSUfv1GmfHGa9a3VuJw,3,0,0.0,0,No action
